clean_text,label
barang jelek sesuai harga,NEG
kualitas lcd sangat tipis sehingga home button jadi lebih tinggi dari pada layar respons cepat tetapi admin tidak menjawab pertanyaan saya dengan benar,NEG
kualitasnya parah keteken langsung pecah,NEG
sangat mengecewakan dan tidak profesional niat membeli layar handphone yang terkirim speaker saya phone 6,NEG
touchscreenya tidak fungsi saran saja sebelum dikasih ke konsumen ada sebaiknya di tes terlebih dahulu,NEG
barang tidak berfungsi sangat buruk sekali,NEG
tidak sesuai spesifikasi habis itu mau komplain di layani bahaya sekali,NEG
saya dikasih lcd rusak di touch tidak bisa layar awal oke tapi dua hari kemudian ada 3 garis horizontal tengah besok nya shadow akhirnya pakai yang lama penjual banyak alasan sebagai pembeli malah disalahkan pada pemasangan jangan beli disini di sini cukup saja jadi korban,NEG
pokoknya jangan ada yang beli disini di sini barang rusak mau minta klaim tapi seller banyak alasan padahal stiker garansi belum rusakdamage mohon dipikir kembali kalau,NEG
ngisi powerbanknya lama banget sampai 8 jam lebih pas di coba pengisian daya ke handphone juga 4 dari ngecharge listrik langsung,NEG
alatnya sering mati sendiri kakak,NEG
unreliable walau dapetnya cepat promo 6rb tetap tidak berharga cuma sekedar pengisian daya yang ringan saja ok,NEG
produk mengecewakan kecewa awalnya sih oke tapi setelah seminggu pemakaian entah kenapa gram bisa di pengisi daya sudah saya coba berkali kali tetap sangat dengan ini kualitasnya kurang bagus,NEG
tidak bisa di pakai kecewa jadi barang sampah deh,NEG
sangat mengecewakan tidak bisa di pengisi daya powerbank dan kata nya garansi malah ongkos dikirim kita suruh ditanggung sendiri ya rugi parah lah ongkir dari batam itu kesitu belum lagi kenak pajak ditanya solusi lain respons,NEG
jangan tergiur dengan promo saya beli 2 cepat habis dan mengisi daya powerbank nya lama,NEG
baru satu hari pemakaian kabel chargernya udah tidak bisa dipakai,NEG
pengiriman tidak sesuai estimasi,NEG
pesan hitam di dikirim putih lama proses pesanan nya,NEG
tidak sesuai dengan kapasitas yang tertera di boxnya kecewa pokoknya kalau bisa saya balikin sudah,NEG
powerbank nya tidak bisa berfungsi baterai penuh pengisian daya tapi sewaktu disambungkan ke handphone tercharge,NEG
tidak sesuai gbrdeskripsi,NEG
fitur kurang memuaskan hanya sedikit seperti band yang sebelumnya belum layar sentuh penuh tidak sesuai dengan harganya,NEG
tidak sesuai harga malah kualitas nol,NEG
barangnya tidak berfungsi,NEG
toko tidak bertanggung jawab barang rusak yang dikirim minta tolong diganti saja alasannya banyak banget dan sampai skr juga saya beli di ganti benar ada ditanggung jawabnya sama sekali ini,NEG
bagaimana tidak kecewa sampai sekarang jam tangannya nyala udah di pengisi daya beberapa kali bahkan seharian tetap saya,NEG
ribet pemakaian tidak di sarankan beli,NEG
pelayanan tidak baik terdapat page flickercrash di kindle yang dibeli setelah complaint pihak penjual bilang itu hal normal dan disetiap memang memiliki namun deskripsi produk jelaskan tentang baru jelasin kalau hati dalam memesan minta secara rinci detail sebelum membeli karena ini elektronik butuh cek devicenya lainlain,NEG
seller tidak bertanggung jwb kindlenya baru dibeli terus rusak pembelian oktober kindle nya katanya ada garansi 7 hari begitu di message whatsapp cuma read tidak jawab banget hati ya kalau mau beli disini di sini after promo layanan sangat tidak bagus tidak bisa dipakai deh sayang padahal sudah capek nabung semoga dapat karma sndri,NEG
baru 2 hari pemakaian kindle paperwhite nya rusak penjual tidak mau direturn dan bantu klaim garansi sedih banget,NEG
packing hanya bubble wrap lain kali tambahkan kardus komunikasikan pengiriman dengan jelas dibiarkan tidak repot masa dikirim terpisah kasus nya mana tidak instan dan bisa dibatalkan,NEG
seller tidak jujurpengiriman super lama pesanan gojek instan di hari pemesanan info kalau ada suara marhaba hello karena tertekan seumur beli apple tidak pernah kasus bisa belum dibuka sudah blg juga saya mau barang yang ini karena menurut aneh katanya belum tetapi mana tiba muncul dari factorynya masa eh itu tidak kunjung dikirim bilangnya sudah nyatanya ditunggu sampai baterainya habis baru keesokan harinya dipikir kayanyaa selalu dikasih baterai minimal banget penuh nyala sama sekali tertawa boongin yahh cukup saja disini di sini,NEG
barang sampai tapi banyak yang tergores dan penyok di penyangga nya,NEG
bagaimana mau dipakai orang buat letak hp nya saja tidak ada percuma,NEG
barang gampang rusak,NEG
barang tidak dibungkus bubble sampai rumah pecah deh bertanya sama penjual katanya bisa claim walau ada video unboxing tidak parah itung sedekah saja ke tokonya tapi kualitas tripotnya bagus dan kokoh,NEG
barang tidak sesuai pesanan tempat penyimpan handphone nya ada kecewa,NEG
salah satu kakinya ada yang bengkok jadi tidak bisa dipakai udah minta refund tetap yasudahlah,NEG
tertera harga aslinya ribu kirain barangnya kualitas premium lah minimal ternyata yang datang barang rendah packing nya juga asal asalan payah,NEG
kecewa sudah di tunggu hampir sebulan barang tidak sampai malah retur,NEG
saya tidak menerima produk sama sekali dari kurir dan menelfon kalau barang sudah diantarkan dititipkan di siapa karena belum paket mengajukan komplain,NEG
barang palsu kalau original bagian ujung colokan lightning nya berwarna abu ini warna putih di plat usb juga seperti gbr produk yang palsu kiri adalah dibeli toko kanan kabel saat beli handphone,NEG
socket ujung kendor tidak original,NEG
waktu sampai udah rusak,NEG
baru 2x pakai mengisi daya dan rusak,NEG
kabel nya kurang bagus buat mengisi daya nymbung masuk keluar lagi,NEG
aktual nya barang tidak diterima padahal ini pemesanan ke 2 untuk alamat dan penerima yang sama,NEG
jelek mudah mudahan rusak,NEG
microphone tidak bekerja sisi kiri kurang bassnya,NEG
kualitas barang kurang baik,NEG
yang sebelah kanan tidak bisa pas di telinga sudah dicoba 4 orang hasilx sama jadi dengarx maksimal,NEG
pesanan warna merah yang datang hitam padahal udaj konfirmasi di chat,NEG
pengirimannya cepat tapi barangnya tidak sesuai ekspektasi,NEG
pertama pakai normal baru 5 menit volume suka kecil sendiri lihat riview disini di sini juga banyak masalah barangnya nasib barang promo,NEG
plastik sudah terbuka saat barang datang tidak tersegel dan minta nya warna biru dapat hitam,NEG
pengiriman sangat lama di luar estimasi yang tercantum,NEG
baru datang di coba malah udah copot yang bagian kanan perbaiki terus pakai lagi masih juga,NEG
segel beda seharusnya sein seperti yang kecil seller kurang paham instruksi barang repack,NEG
pengiriman lama minta nota pembelian tidak di kasih,NEG
tidak ada kartu garansi alasannya kalau resmi garansinya aduh bohong banget teman saya cuci gudang samsung dan ttp dari awal dus udah letoy robek ini bukan karena kurir karena logika saja bubble wrap tebal kok sedangkan sama sekali headset casan di plastik kertas bawaan semua cuma pakai tipis seperti hvs glossy bener kotak bikina sendiri chat penjual juga penyelesaian hp nya sih lecet baret atau apapun semoga awet asli,NEG
ribet pelayanan mengecewakan,NEG
3 penyok parah banget tidak layak jual dan sobek padahal sudah sering beli dikasihnya jelek gg bang,NEG
sangat kecewa dengan barang yang di terima segel samsung sudah terbuka katanya dari sananya dlm plasti ada kartu byu buka pelaatiknya makin parah layar banyak sidik jari tertinggal baru curiga curang tokonya mukin tukar sama palsu seperti kepala pengisi daya kabel dll hati toko ini harus lebih waspada dan tanya detail kedua penjelasan juga tidak bisa selalu bilang tahu kakak sana kalau asli sesuai pembicaraan buat apa bahkan tulisan jangan rusak kurang baik pokoknya ngerasa bekas,NEG
mudah mudahan copot di dasbord lemnya kayaknya kuat,NEG
barangnya rusak kakak harus diservis dulu,NEG
aku baru pakai sebentar patah,NEG
tidak terlalu nempel dan susah di dashboard,NEG
bahan dan konstruksinya tidak kuat mudah mudahan patah,NEG
seller sangat lambat respons semua step selalu last minute baru lanjut ketika official toko lain hanya butuh 12 maksimal 3 hari barang sampai setelah pemesanan ini diterima 5,NEG
yang micro ini sering rusak coba di tingkatkn lagi kualitasnya,NEG
tidak berfungsi dengan baik,NEG
belum seminggu udah tidak fungsi,NEG
pelayanan kurang cepat dan ramah,NEG
awalnya senang karena barang cepat sampai dan bagus ternyata belum sebulan sudah rusak tidak bisa dipakai lagi,NEG
sebentar pakai sudah patah aku pikir besi ternyata plastik,NEG
yang sebelah cuma hidup sebentar terus mati dan terasa panas seperti ada konslet,NEG
mati sebelah kecewa padahal udah kayak percaya,NEG
prtama barangnya datang cuman bisa nyala sebelah dan tidak pengisian daya mnta garansi tukar baru malah lebih parah kduanya gila lah kapok buangin uang saja,NEG
pengiriman lama charger tidak fast charging,NEG
baru dipakai 1 bulan sudah rusak,NEG
satu buah dipakai 1 jam panas lagi tidak bisa fast charging dibuang ke tong sampah langsung,NEG
lumayan sebagai pengguna baru cuma bayar ongkir 6 ribuan pengiriman cepat kualitas harga untuk handphone oke asal tidak ada angin kencang karena materialnya nya tidak rekomendasi,NEG
salah dikirim barang dan sudah dibantu bisa diretur namun setelah ternyata yang dikirim rusak retak isi dalam eye shadow nya ini menunggu untuk kembali semoga dapat,NEG
barang tidak sesuai pesanan mohon pendataan lebih cermat lagi,NEG
barang tidak sampai hilang di ekspedisi antar saja padahal beli pas harga promo sekarang mau lagi udah normal huhuu,NEG
sedih tidak dapat gratisannya padhl yang lainnya pada,NEG
yang satu kuasnya diangkat sudah dalam keadaan patah lepas brushnya nyemplung di mohon dicek kembali dikirim,NEG
expirednya bentar lagi,NEG
pengiriman lama banget hampir seminggu,NEG
kecewa padahal udah batalkan pesanan karena ada masalah produk tapi masih saja dikirim entah tidak mau ribet sama sekali atau admin cuma terima langsung kemas big tidak buat sekelas official toko poin plusnya yang sesuai dengan yang dipesan,NEG
barang sampainya lama box diterima dalam kondisi yang sudah rusak padahal mau buat kado,NEG
status pesanan sudah selesai dati kemarin sore tapi ternyata produknya belum saya terima sampai hari ini,NEG
barang tidak sampai tetapi pesanan sudah diselesaikan karena otomatis,NEG
palsu dikirim barang bekas dan rusak serta tidak menerima komplain kapok banget tidak bkl lnja lagi disini,NEG
pesan yang eyeliner putih datang malah item hm tolong lebih teliti,NEG
jujur kecewa karena yang di dikirim bukam cokelat brown tapi malah sunny gold,NEG
pengiriman pertama sudah expired barang diganti baru tetapi nya terlalu mepet jarak 3 bulan ke tanggal seharusnya dicek dulu sebelum dikirim pembeli,NEG
kurang lengkap eyeliner milky white nya tidak ada,NEG
pesanan white silver yang dikirim red kecewa tidak sesuai pesanan,NEG
seller tidak bertanggung jawab,NEG
kalau mau dikirim baca note nya dong masa tiga dikirim warna sama terus fungsinya catatan buat apa,NEG
orgdapet barang nya bagus tapi saya dapat yang patah,NEG
raknya pecah packing nya tidak ada pengamanan,NEG
packing nya cuma kardus saja jadi ada bagian laci yang pecah,NEG
sudah jelas pilih varian hitam yang dikirim putih ya kalau toh habis kan bisa di komunikasikan kpda buyer buat apa ada fitur chat jangan asal dikirim saja mau komplain juga malas ribet,NEG
di gambar kelihatan besar tapi kenyataannya kecil sekali seperti mainan sampai sekarang bingung untuk makainya buat pakai apa ditanggung sekli kecuali naro benang mungkin berfungsi nyesel banget telah beli kotak ini,NEG
pesanan warna putih ya yang datang item,NEG
di luar ekspektasi saya benar ukuran super mini tidak ada bedanya dengan box kontener yang di pasar 3 tingkt cuma karena space diatas di atas itu saja kelebihanya ukur lebarnya cuma sejengkal antar jempol ibu jari dan tengah kecil harg lumayan mahal,NEG
di deskripsi produk gram tetapi real yang diterima 8gr,NEG
tidak sesuai sudah belanjaa ribu an tidak ada free gift yang diberikan halaman utama,NEG
tidak bersegel di packing luar dan dalam produk nya tidak info dari admin seller setelah chat memang klaim oleh penjual original agar cantum kan deskripsi pembeli jadi tahu layak pilihan atau untuk kulit wajah,NEG
belum dicoba pengiriman lama,NEG
awalnya dikirim kurang untung ada video unbox proses komplain nya lama barangnya bagus tetapi pelayanan tokonya jelek,NEG
masalah pada pengiriman seperti biasanya,NEG
niatnya sihh baik dibonusin creative planting kit tetapi kayaknya tidak dipikirin matang ngemasnya bagaimana dibiarkan berantakan di dalam box nya alhasil justru barang yang dipesan jadi kotor kena tumpahan pasir,NEG
pesanan sudah selesai apaan orang barang tidak di terima sudah ajukan komplain nungguin lama sampai saiki tidak dapat malah minta penilaian kecewa berat deh,NEG
jumlahnya tidak sesuai dengan promonya setelah saya terima dibuka hanya 4 yang seharusnya 5,NEG
setelah pakai masker nya kulit merasa alergi sampai kemerahan lalu membengkak saya bingung harus bagaimana,NEG
pembelian kedua tapi kali ini kecewa banget segelnya sudah terbuka maskernya crumpled dan karena beli yang hitam jadi tidak kelihatan apakah beneran masker baru atau bukansudah kotor,NEG
banyak masker yang jahitanlemnya lepas,NEG
kurang pas di wajah seperti keatas begitu karetnya sakit kelamaan,NEG
pesanan putih yang sampai hitam giliran saya mau balikin boleh sih ditukar sama tapi ongkir mereka tidak ditanggung sama juga bohong padahal jelas blg kesalahan memang pada,NEG
kualitas menurun sambungan bagian tengah mudah mudahan sobek,NEG
tidak tahu dmn kendalanya tetapi barangnya sampai ke rumah lama banget molor 2hr dari estimasi sampai,NEG
kemasannya memakai plastik mudah mudahan mangap rawan bocor tidak sebanding dengan harganya,NEG
pengemasan lambat banget pengiriman lama,NEG
barang tiba sudah bocor dan botol kosong padahal kardus bubble wrap masih utuh jelas tutup botolnya tidak ada segel penjual berdalih kesalahan pada pihak ekspedisi harus klaim asuransi saya lengkapi permintaan upload ktp foto produk video tapi todak disetujui dana diteruskan ke sangat kecewa sekelas official toko servisnya seperti ini,NEG
packing kardusnyasperti sudah di buka tidak rapi,NEG
waktu beberapa bulan yang lalu beli twin pak tapi bukan varian ini sih itu isinya penuh sekarang sedikit banget tepos seperti dikurangin begitu sebelum dikirim dan dulu masih ada segel plastiknya enggak parah,NEG
padahal barang belum diproses tapi tidak bisa mengajukan pembatalan karena salah alhasil cocok dan jerawatan pakai produk ini,NEG
kok tidak membantu dalam masalah jerawat malah nambah banyak,NEG
parah sekali pengiriman barang kurang masih tidak percaya sama konsumen malas belanja lagi walau dapat hadiah free percuma yang di dikirim,NEG
kualitas barang mengecewakan tidak menampakkan nama besar onemed,NEG
pesan 4 box yang disegel plastik hanya 1 buah 3 lain tidak ada segel ini apa maksudnya ya kenapa dibedakan seperti bagaimana higenitas masker,NEG
talinya sudah putus kok dimasukkan lagi,NEG
